input_text	prefix	target_text
PersonX announces PersonX's decision	oReact	understanding
PersonX announces PersonY's decision	oReact	none
PersonX announces PersonY's decision	oReact	energized.
PersonX announces PersonY's decision	oReact	happy that the news has reached the world
PersonX answers this ___ in the negative	oReact	shocked to get a negative answer
PersonX answers this ___ in the negative	oReact	none
PersonX applies for jobs	oReact	none
PersonX applies for jobs	oReact	none
PersonX applies for jobs	oReact	none
PersonX applies to jobs	oReact	none
PersonX applies to jobs	oReact	interested
PersonX applies to jobs	oReact	none
PersonX appoints a ___ to investigate	oReact	none
PersonX arches PersonY back	oReact	back relief
PersonX arches PersonY's back	oReact	thankful.
PersonX arches PersonY's back	oReact	none
PersonX arches PersonY's body	oReact	none
PersonX arches PersonY's body	oReact	wonderful
PersonX argues with PersonX's boyfriend	oReact	upset.
PersonX argues with PersonX's boyfriend	oReact	mad and hurt.
PersonX argues with PersonX's boyfriend	oReact	upset
PersonX argues with PersonY's boyfriend	oReact	angry
PersonX argues with PersonY's boyfriend	oReact	hurt
PersonX argues with PersonY's boyfriend	oReact	angry
PersonX argues with PersonY's boyfriend	oReact	bad
PersonX argues with PersonY's boyfriend	oReact	guilty
PersonX argues with PersonY's boyfriend	oReact	upset
PersonX arrives ___ from work	oReact	he  is very happy  with rest
PersonX arrives ___ from work	oReact	happy to see him.
PersonX arrives at PersonX's destination	oReact	none
PersonX arrives at PersonX's destination	oReact	none
PersonX arrives at PersonX's destination	oReact	none
PersonX arrives soon	oReact	happy to see x
PersonX arrives soon	oReact	none
PersonX arrives soon	oReact	none
PersonX asks PersonX's dad for help	oReact	great and happy
PersonX asks PersonX's dad for help	oReact	obligated
PersonX asks PersonX's dad for help	oReact	helpful
PersonX asks PersonX's dad for help	oReact	happy to help him
PersonX asks PersonX's dad for help	oReact	happy
PersonX asks PersonX's dad for help	oReact	annoyed
PersonX asks PersonX's dad for help	oReact	flattered to be asked
PersonX asks PersonX's doctor	oReact	none
PersonX asks PersonX's doctor	oReact	educated
PersonX asks PersonX's doctor	oReact	compassionate
PersonX asks PersonX's doctor	oReact	good.
PersonX asks PersonX's grandmother	oReact	useful
PersonX asks PersonX's little brother	oReact	useful
PersonX asks PersonX's little brother	oReact	excited
PersonX asks PersonX's little brother	oReact	loved
PersonX asks PersonX's sister	oReact	good.
PersonX asks PersonX's sister	oReact	happy to be asked
PersonX asks PersonY for money	oReact	happy and satisfied
PersonX asks PersonY for money	oReact	broke
PersonX asks PersonY for money	oReact	helpful
PersonX asks PersonY to bring	oReact	helpful
PersonX asks PersonY to bring	oReact	none
PersonX asks PersonY to pray	oReact	overwhelmed
PersonX asks PersonY to pray	oReact	happy
PersonX asks PersonY to pray	oReact	content
PersonX asks PersonY to pray	oReact	hopeful
PersonX asks PersonY to pray	oReact	empathetic
PersonX asks PersonY to read	oReact	enjoyment.
PersonX asks PersonY to read	oReact	none
PersonX asks PersonY to read	oReact	watched
PersonX asks PersonY to sit	oReact	focused
PersonX asks PersonY to sit down	oReact	engaged in conversation
PersonX asks PersonY to sit down	oReact	controlled
PersonX asks PersonY to sit down	oReact	nice
PersonX asks PersonY to sit down	oReact	friendly
PersonX asks PersonY to speak	oReact	put on the spot
PersonX asks PersonY to speak	oReact	stressed
PersonX asks PersonY to speak	oReact	helpful
PersonX asks PersonY to speak	oReact	scared
PersonX asks PersonY to try	oReact	confident
PersonX asks PersonY to try	oReact	sure
PersonX asks PersonY to try	oReact	happy
PersonX asks PersonY to try	oReact	like they should try their hardest
PersonX asks PersonY to try	oReact	intrigued
PersonX asks PersonY to visit	oReact	happy
PersonX asks PersonY to visit	oReact	glad to have been given importance
PersonX asks PersonY to visit	oReact	like they made a good decision.
PersonX asks PersonY's dad	oReact	satisfied for having helped.
PersonX asks PersonY's dad	oReact	excited
PersonX asks PersonY's dad for help	oReact	glad
PersonX asks PersonY's dad for help	oReact	helpful
PersonX asks PersonY's dad for help	oReact	curious
PersonX asks PersonY's dad for help	oReact	happy to help
PersonX asks PersonY's dad for help	oReact	helpful
PersonX asks PersonY's dad for help	oReact	proud to have been able to help
PersonX asks PersonY's dad for help	oReact	obligated
PersonX asks PersonY's dad for help	oReact	helpful
PersonX asks PersonY's doctor	oReact	none
PersonX asks PersonY's doctor	oReact	good.
PersonX asks PersonY's doctor	oReact	none
PersonX asks PersonY's grandmother	oReact	questioned
PersonX asks PersonY's grandmother	oReact	friendly
PersonX asks PersonY's grandmother	oReact	neutral
PersonX asks PersonY's little brother	oReact	none
PersonX asks PersonY's sister	oReact	hurt
PersonX asks PersonY's sister	oReact	betrayed
PersonX asks PersonY's sister	oReact	happy to answer the question.
PersonX asks ___ for a raise	oReact	interested
PersonX asks ___ for a raise	oReact	curious
PersonX asks ___ for a raise	oReact	imposed
PersonX asks ___ for money	oReact	bothered
PersonX asks ___ for money	oReact	disappointing
PersonX asks ___ for money	oReact	needed
PersonX asks ___ for money	oReact	bothered that they were asked to give money
PersonX asks ___ for money	oReact	happy to help someone else
PersonX asks anyone	oReact	confused too
PersonX asks the doctor	oReact	attentive
PersonX asks the doctor	oReact	like they helped x
PersonX assigns ___ to groups	oReact	controlled
PersonX assigns ___ to groups	oReact	none
PersonX attains PersonX's goals	oReact	none
PersonX attains PersonX's goals	oReact	none
PersonX attains PersonX's goals	oReact	none
PersonX attends PersonX's father 's ___	oReact	surprised
PersonX attends PersonX's father 's ___	oReact	thankful
PersonX attends PersonX's father 's ___	oReact	appreciated
PersonX attends PersonY's father 's ___	oReact	joyful
PersonX attends PersonY's father 's ___	oReact	good about person x relationship
PersonX attends PersonY's father 's ___	oReact	sad
PersonX attends college	oReact	proud
PersonX attends college	oReact	proud.
PersonX attends college	oReact	none
PersonX attention whores	oReact	none
PersonX avoids every ___	oReact	ignored
PersonX avoids every ___	oReact	irritated
PersonX avoids every ___	oReact	combative
PersonX avoids every ___	oReact	none
PersonX babysits PersonX's cousin	oReact	greatful
PersonX babysits PersonX's cousin	oReact	appreciative
PersonX babysits PersonX's cousin	oReact	happy
PersonX babysits PersonX's cousin	oReact	grateful
PersonX babysits PersonY's cousin	oReact	thankful
PersonX babysits PersonY's cousin	oReact	appreciative
PersonX babysits PersonY's cousin	oReact	safe
PersonX babysits PersonY's cousin	oReact	grateful
PersonX bakes an apple pie	oReact	none
PersonX bakes an apple pie	oReact	none
PersonX barely missed ___	oReact	none
PersonX bats PersonX's eyes	oReact	embarrassed
PersonX bats PersonX's eyes	oReact	happy
PersonX bats PersonX's eyes	oReact	excited
PersonX bats PersonX's eyes	oReact	none
PersonX beats PersonY easily	oReact	ashmed
PersonX beats PersonY easily	oReact	sad
PersonX beats PersonY easily	oReact	upset
PersonX beats PersonY easily	oReact	angry
PersonX beats PersonY easily	oReact	disappointed
PersonX beats ___ easily	oReact	defeated
PersonX beats ___ easily	oReact	sad to lose
PersonX beats ___ easily	oReact	like they failed.
PersonX beats around the bush	oReact	annoyed
PersonX beats around the bush	oReact	grateful
PersonX beats around the bush	oReact	embarrassed for x, but amused also
PersonX beats around the bush	oReact	none
PersonX beats around the bush	oReact	none
PersonX beats everyone	oReact	none
PersonX beats everyone	oReact	like they need to practice more
PersonX beats it	oReact	none
PersonX beats it	oReact	none
PersonX becomes PersonY agent	oReact	good
PersonX becomes PersonY agent	oReact	happy
PersonX becomes PersonY agent	oReact	talented
PersonX becomes PersonY member	oReact	sociable
PersonX becomes a doctor	oReact	they feel grateful, thankful
PersonX becomes a doctor	oReact	none
PersonX becomes a doctor	oReact	none
PersonX becomes a great basketball player	oReact	proud
PersonX becomes a great basketball player	oReact	none
PersonX becomes a great basketball player	oReact	none
PersonX becomes a lawyer	oReact	secure
PersonX becomes a lawyer	oReact	proud
PersonX becomes a lawyer	oReact	weird
PersonX becomes a lawyer	oReact	angry
PersonX becomes a lawyer	oReact	let down
PersonX becomes a lawyer	oReact	none
PersonX becomes a pilot	oReact	none
PersonX becomes a pilot	oReact	none
PersonX becomes a pilot	oReact	worried
PersonX becomes another ___	oReact	happy x loves her
PersonX becomes another ___	oReact	none
PersonX becomes frustrated	oReact	none
PersonX becomes frustrated	oReact	none
PersonX becomes frustrated	oReact	upset
PersonX becomes frustrated	oReact	irritated
PersonX becomes frustrated	oReact	frustrated
PersonX becomes great	oReact	none
PersonX becomes great	oReact	in awe
PersonX becomes great	oReact	dependent
PersonX becomes great	oReact	also happy
PersonX becomes great friends	oReact	none
PersonX becomes happy	oReact	none
PersonX becomes happy	oReact	none
PersonX becomes ill	oReact	like he needs to get better
PersonX becomes ill	oReact	worried
PersonX becomes ill	oReact	none
PersonX becomes intolerable	oReact	none
PersonX becomes intolerable	oReact	annoyed
PersonX becomes scared	oReact	none
PersonX becomes scared	oReact	none
PersonX becomes scared	oReact	none
PersonX becomes smarter	oReact	none
PersonX becomes smarter	oReact	none
PersonX becomes smarter	oReact	none
PersonX becomes very frustrated	oReact	none
PersonX becomes very frustrated	oReact	none
PersonX becomes very frustrated	oReact	none
PersonX becomes very happy	oReact	none
PersonX becomes very ill	oReact	none
PersonX becomes very ill	oReact	none
PersonX becomes very ill	oReact	sad
PersonX becomes very ill	oReact	sympathy
PersonX begins crying	oReact	none
PersonX begins crying	oReact	upset
PersonX begins crying	oReact	none
PersonX begins school	oReact	none
PersonX begins school	oReact	none
PersonX begins school	oReact	none
PersonX begins to bleed	oReact	none
PersonX begins to bleed	oReact	none
PersonX begins to eat	oReact	none
PersonX begins to eat	oReact	none
PersonX begins to eat it	oReact	none
PersonX begins to eat it	oReact	none
PersonX begins to eat it	oReact	none
PersonX begs PersonX's parents for one	oReact	unsure about purchasing the object
PersonX begs PersonX's parents for one	oReact	none
PersonX begs PersonY's parents	oReact	uncertain.
PersonX begs PersonY's parents	oReact	disgusted
PersonX begs PersonY's parents	oReact	irritated
PersonX begs PersonY's parents	oReact	sad
PersonX begs PersonY's parents	oReact	needed
PersonX begs PersonY's parents	oReact	overwhelmed
PersonX begs PersonY's parents for one	oReact	embarassed
PersonX begs PersonY's parents for one	oReact	pressured
PersonX begs PersonY's parents for one	oReact	good they got something they wanted
PersonX begs my parents	oReact	sympathetic
PersonX begs my parents	oReact	unsympathetic
PersonX begs my parents	oReact	annoyed
PersonX begs my parents	oReact	annoyed
PersonX begs my parents	oReact	pressured
PersonX believes also in PersonY	oReact	appreciated
PersonX believes also in PersonY	oReact	loyalty
PersonX believes also in PersonY	oReact	happy
PersonX believes also in PersonY	oReact	encouraged
PersonX belongs to PersonX's father	oReact	happy to have a child.
PersonX belongs to PersonX's father	oReact	none
PersonX belongs to PersonX's father	oReact	love
PersonX bestows ___ upon PersonY	oReact	gratitude
PersonX bestows ___ upon PersonY	oReact	none
PersonX bestows upon PersonY	oReact	none
PersonX bestows upon PersonY the ___	oReact	glad to watch
PersonX bites PersonX's ___ to keep	oReact	none
PersonX bites PersonX's nails	oReact	annoyed
PersonX bites PersonX's nails	oReact	grossed out
PersonX bites PersonX's nails	oReact	aroused
PersonX bites PersonX's nails	oReact	none
PersonX bites PersonX's nails	oReact	none
PersonX bites the dust	oReact	victorious
PersonX bites the dust	oReact	struck with horror
PersonX bites the dust	oReact	anguish
PersonX bites the dust	oReact	loss
PersonX bites the dust	oReact	pity
PersonX bites the dust	oReact	for an opponent, he must be happy
PersonX bits PersonX's lip	oReact	none
PersonX bits PersonX's lip	oReact	none
PersonX bits PersonX's lip	oReact	surprised
PersonX blows PersonX's load	oReact	none
PersonX blows PersonX's load	oReact	none
PersonX blows PersonX's wad	oReact	none
PersonX blows PersonX's wad	oReact	none
PersonX blows PersonY's mind	oReact	impressed
PersonX blows PersonY's mind	oReact	anxious
PersonX blows PersonY's mind	oReact	amazed
PersonX blows PersonY's mind	oReact	impressed
PersonX blows PersonY's mind	oReact	surprised
PersonX blows bubbles	oReact	none
PersonX blows bubbles	oReact	none
PersonX blows smoke	oReact	deceived.
PersonX blows smoke	oReact	irritated.
PersonX blows smoke	oReact	angry
PersonX blows smoke	oReact	hurt
PersonX blows smoke	oReact	mislead
PersonX blows the whistle	oReact	alarmed
PersonX blows the whistle	oReact	worried
PersonX blows the whistle	oReact	none
PersonX blows this popsicle stand	oReact	excited
PersonX blows this popsicle stand	oReact	sad
PersonX blows through town	oReact	surprised and anxious
PersonX blows through town	oReact	none
PersonX blows through town	oReact	none
PersonX blows up PersonY's phone	oReact	angry
PersonX blows up PersonY's phone	oReact	fearful
PersonX blows up PersonY's phone	oReact	irritated
PersonX books a ticket	oReact	happy
PersonX books a ticket	oReact	anticipation
PersonX books a ticket	oReact	excitement
PersonX books a ticket	oReact	none
PersonX borrows PersonY's car	oReact	helpful
PersonX borrows PersonY's car	oReact	none
PersonX borrows PersonY's car	oReact	relieved
PersonX borrows PersonY's car	oReact	helpful
PersonX borrows the car	oReact	none
PersonX borrows the car	oReact	helpful
PersonX borrows this thesis for use	oReact	none
PersonX borrows this thesis for use	oReact	none
PersonX bosses PersonY around	oReact	insulted
PersonX bosses PersonY around	oReact	intimidated
PersonX bosses PersonY around	oReact	subordinate
PersonX bosses PersonY around	oReact	unhappy
PersonX bosses PersonY around	oReact	annoyed.
PersonX bosses ___ around	oReact	none
PersonX bosses ___ around	oReact	angry
PersonX bosses ___ around	oReact	tired of being bossed around
PersonX bosses ___ around	oReact	annoyed
PersonX bows PersonX's heads	oReact	none
PersonX bows PersonX's heads	oReact	none
PersonX bows PersonX's heads	oReact	none
PersonX bows the ___ to baal	oReact	none
PersonX breaks PersonX's hip	oReact	none
PersonX breaks PersonX's hip	oReact	none
PersonX breaks PersonX's hip	oReact	like they will have to take care of him a bit
PersonX breaks PersonX's hip	oReact	none
PersonX breaks PersonX's hip	oReact	worrisome
PersonX breaks PersonX's toe	oReact	in pain
PersonX breaks PersonX's toe	oReact	upset
PersonX breaks PersonX's toe	oReact	angry
PersonX breaks PersonX's toe	oReact	none
PersonX breaks PersonX's toe	oReact	none
PersonX breaks PersonX's toe	oReact	none
PersonX breaks PersonY heart	oReact	painful
PersonX breaks PersonY heart	oReact	sadness
PersonX breaks PersonY heart	oReact	sad
PersonX breaks PersonY heart	oReact	crushed
PersonX breaks PersonY's heart	oReact	confused
PersonX breaks PersonY's heart	oReact	sad
PersonX breaks PersonY's heart	oReact	hurt
PersonX breaks PersonY's heart	oReact	greived
PersonX breaks PersonY's heart	oReact	rejected
PersonX breaks PersonY's heart	oReact	lost
PersonX breaks PersonY's heart	oReact	depressed
PersonX breaks PersonY's heart	oReact	heartbroken
PersonX breaks PersonY's heart	oReact	confused
PersonX breaks PersonY's heart	oReact	sad
PersonX breaks PersonY's heart	oReact	hurt
PersonX breaks PersonY's heart	oReact	greived
PersonX breaks PersonY's heart	oReact	rejected
PersonX breaks PersonY's heart	oReact	lost
PersonX breaks PersonY's heart	oReact	depressed
PersonX breaks PersonY's heart	oReact	heartbroken
PersonX breaks free	oReact	none
PersonX breaks free	oReact	none
PersonX breaks free	oReact	surprised
PersonX breaks free	oReact	angry
PersonX breaks free	oReact	upset
PersonX breaks the mold	oReact	none
PersonX breaks the mold	oReact	none
PersonX breaks the mold	oReact	none
PersonX breaks the news	oReact	sad
PersonX breaks the news	oReact	interested
PersonX breaks the news	oReact	informed
PersonX breaks the news to PersonY	oReact	also responsible
PersonX breaks the news to PersonY	oReact	sad
PersonX breaks the news to PersonY	oReact	shocked and surprised
PersonX breaks wind	oReact	disgusted because they can smell it.
PersonX brings PersonY into conflict	oReact	important
PersonX brings PersonY into conflict	oReact	strong
PersonX brings PersonY into conflict	oReact	afraid
PersonX brings PersonY into conflict	oReact	caught off guard
PersonX brings ___ to PersonX's eyes	oReact	none
PersonX brings ___ to PersonX's eyes	oReact	none
PersonX brings ___ to PersonX's house	oReact	none
PersonX brings ___ to PersonX's house	oReact	helped.
PersonX brings ___ to PersonX's house	oReact	appreciative.
PersonX brings ___ to PersonY eyes	oReact	overwhelmed
PersonX brings ___ to PersonY's eyes	oReact	worse
PersonX brings ___ to PersonY's eyes	oReact	delightful
PersonX brings ___ to PersonY's eyes	oReact	nice
PersonX brings ___ to PersonY's house	oReact	none
PersonX brings ___ to PersonY's house	oReact	appreciative.
PersonX brings ___ to PersonY's house	oReact	surprised
PersonX brings ___ to PersonY's house	oReact	grateful
PersonX brings ___ to PersonY's mouth	oReact	satisfied
PersonX brings ___ to PersonY's mouth	oReact	thankful
PersonX brings ___ to PersonY's mouth	oReact	cared for.
PersonX brings ___ to PersonY's mouth	oReact	better,
PersonX brings ___ to PersonY's mouth	oReact	stronger.
PersonX brings ___ to a head	oReact	tensed
PersonX brings ___ to a head	oReact	none
PersonX brings ___ to the eyes	oReact	none
PersonX brings ___ to the eyes	oReact	weak
PersonX brings ___ to the eyes	oReact	relieved
PersonX brings ___ to the people	oReact	well happy and satisfied
PersonX brings ___ to the people	oReact	grateful & appreciative.
PersonX brings down the house	oReact	enchanted
PersonX brings down the house	oReact	admiration for personx
PersonX brings down the house	oReact	happy at having seen the performance
PersonX brings people together	oReact	satisfued
PersonX brings people together	oReact	none
PersonX brings the ___ into disrepute	oReact	none
PersonX brings the ___ into disrepute	oReact	unhappy about their loss of reputation.
PersonX brings the ___ to a head	oReact	none
PersonX brings the ___ to a head	oReact	upset.
PersonX brings the puppy	oReact	none
PersonX brings the puppy	oReact	also happy
PersonX brings the puppy	oReact	none
PersonX brings the puppy home	oReact	so happy.
PersonX brings the puppy home	oReact	none
PersonX broadens PersonX's ___ to include	oReact	none
PersonX broadens PersonX's ___ to include	oReact	none
PersonX broadens PersonY's ___ to include	oReact	educated
PersonX broadens PersonY's ___ to include	oReact	motivated
PersonX broadens PersonY's ___ to include	oReact	overwhelmed
PersonX broadens PersonY's ___ to include	oReact	enlightened
PersonX broadens the ___ to include	oReact	looked after.
PersonX brushes PersonY's hair	oReact	nice
PersonX brushes PersonY's hair	oReact	cared for
PersonX builds a ___ on the site	oReact	none
PersonX builds castles in the air	oReact	none
PersonX builds castles in the air	oReact	none
PersonX builds muscle	oReact	none
PersonX builds muscle	oReact	none
PersonX builds muscle	oReact	none
PersonX builds something	oReact	thankful
PersonX builds something	oReact	glad
PersonX builds something	oReact	none
PersonX builds something	oReact	none
PersonX bullies at school	oReact	hurt
PersonX bullies at school	oReact	put down
PersonX bullies at school	oReact	sad
PersonX bullies at school	oReact	afraid
PersonX bullies at school	oReact	alone
PersonX bullies in school	oReact	hurt
PersonX bullies in school	oReact	upset
PersonX bullies in school	oReact	none
PersonX burns PersonX's arm	oReact	sympathy for person x
PersonX burns PersonX's arm	oReact	offended
PersonX burns PersonX's arm	oReact	mad
PersonX burns PersonX's arm	oReact	with revenge desires
PersonX burns PersonX's arm	oReact	angry, sad
PersonX burns ___ badly	oReact	none
PersonX burns ___ badly	oReact	none
PersonX burns ___ badly	oReact	none
PersonX burns badly	oReact	sorry for him
PersonX burns badly	oReact	none
PersonX burns the ___ at both ends	oReact	none
PersonX burns the ___ at both ends	oReact	none
PersonX burns the ___ at both ends	oReact	none
PersonX burns the food	oReact	none
PersonX burns the food	oReact	none
PersonX busts a nut	oReact	none
PersonX busts a nut	oReact	none
PersonX buys PersonX's one	oReact	grateful
PersonX buys PersonX's own house	oReact	none
PersonX buys PersonX's own house	oReact	none
PersonX buys PersonX's own house	oReact	none
PersonX buys PersonX's wife ___	oReact	happy.
PersonX buys PersonX's wife ___	oReact	contempt
PersonX buys PersonX's wife ___	oReact	sadness
PersonX buys PersonY a car	oReact	thankful
PersonX buys PersonY a car	oReact	surprised
PersonX buys PersonY a car	oReact	shocked
PersonX buys PersonY a dog	oReact	thankful
PersonX buys PersonY a dog	oReact	grateful
PersonX buys PersonY a dog	oReact	happy
PersonX buys PersonY a dog	oReact	pleased
PersonX buys PersonY one	oReact	grateful
PersonX buys PersonY one	oReact	humble
PersonX buys PersonY one	oReact	happy
PersonX buys PersonY one	oReact	surprised and honored that x thought of them
PersonX buys PersonY's one	oReact	grateful
PersonX buys PersonY's one	oReact	grateful
PersonX buys PersonY's wife ___	oReact	grateful
PersonX buys PersonY's wife ___	oReact	thankful
PersonX buys PersonY's wife ___	oReact	good if they got the gift.
PersonX buys PersonY's wife ___	oReact	possibly suspicious if it was their wife.
PersonX buys ___ , though	oReact	none
PersonX buys ___ , though	oReact	none
PersonX buys ___ , though	oReact	none
PersonX buys ___ at a garage sale	oReact	none
PersonX buys ___ at a garage sale	oReact	none
PersonX buys ___ at a garage sale	oReact	like they got rid of old junk
PersonX buys ___ at the gas station	oReact	none
PersonX buys ___ at the gas station	oReact	none
PersonX buys ___ at the gas station	oReact	none
PersonX buys ___ for PersonX's house	oReact	none
PersonX buys ___ for PersonX's house	oReact	positve
PersonX buys ___ for PersonX's house	oReact	glad
PersonX buys ___ for PersonX's wife	oReact	thankful
PersonX buys ___ for PersonX's wife	oReact	grateful
PersonX buys ___ for PersonX's wife	oReact	appreciated
PersonX buys ___ for my wife	oReact	like it will help out
PersonX buys ___ for my wife	oReact	grateful.
PersonX buys ___ for my wife	oReact	happy
PersonX buys ___ for my wife	oReact	pleased with the gift
PersonX buys ___ one	oReact	thankful
PersonX buys a car	oReact	none
PersonX buys a car	oReact	none
PersonX buys a computer	oReact	happy for personx
PersonX buys a computer	oReact	interested in what personx will accomplish
PersonX buys a computer	oReact	none
PersonX buys a dog	oReact	like that have a new friend
PersonX buys a dog	oReact	none
PersonX buys a dog	oReact	none
PersonX buys a house	oReact	none
PersonX buys a house	oReact	none
PersonX buys a house	oReact	none
PersonX buys a laptop	oReact	none
PersonX buys a laptop	oReact	content
PersonX buys a parrot	oReact	none
PersonX buys a parrot	oReact	none
PersonX buys a snack	oReact	none
PersonX buys a snack	oReact	none
PersonX buys a snack	oReact	none
PersonX buys a television	oReact	very surprised , very happy
PersonX buys a television	oReact	none
PersonX buys a television	oReact	none
PersonX buys a used car	oReact	none
PersonX buys a used car	oReact	none
PersonX buys a used one	oReact	none
PersonX buys a used one	oReact	none
PersonX buys cookies	oReact	happy
PersonX buys cookies	oReact	none
PersonX buys cookies	oReact	happy to sell cookies
PersonX buys dog food	oReact	none
PersonX buys gas	oReact	none
PersonX buys gas	oReact	none
PersonX buys gas	oReact	none
PersonX buys one	oReact	none
PersonX buys one	oReact	none
PersonX buys one anyway	oReact	none
PersonX buys one anyway	oReact	none
PersonX buys one for PersonY	oReact	helped
PersonX buys one for PersonY	oReact	thankful
PersonX buys one for PersonY	oReact	appreciative
PersonX buys one for PersonY	oReact	happy, glad, loved
PersonX buys the car	oReact	none
PersonX buys the car	oReact	impressed
PersonX buys the car	oReact	none
PersonX buys the computer	oReact	overjoyed
PersonX buys the computer	oReact	none
PersonX buys the computer	oReact	none
PersonX buys the house	oReact	happy
PersonX buys the house	oReact	none
PersonX calls PersonX's best friend	oReact	none
PersonX calls PersonX's best friend	oReact	happy to have heard from x
PersonX calls PersonX's best friend	oReact	friendly
PersonX calls PersonX's best friend	oReact	sad
PersonX calls PersonX's best friend	oReact	happy
PersonX calls PersonX's son	oReact	loved
PersonX calls PersonX's son	oReact	adored
PersonX calls PersonX's son	oReact	loved
PersonX calls PersonX's son	oReact	none
PersonX calls PersonX's work	oReact	none
PersonX calls PersonX's work	oReact	none
PersonX calls PersonX's work	oReact	none
PersonX calls PersonY ambulance	oReact	sadness
PersonX calls PersonY ambulance	oReact	helped
PersonX calls PersonY at work	oReact	needed
PersonX calls PersonY at work	oReact	loved
PersonX calls PersonY at work	oReact	pestered
PersonX calls PersonY at work	oReact	annoyed to get a call at work
PersonX calls PersonY the next day	oReact	happy.
PersonX calls PersonY the next day	oReact	informed
PersonX calls PersonY this morning	oReact	connected
PersonX calls PersonY this morning	oReact	happy
PersonX calls PersonY this morning	oReact	informed
PersonX calls PersonY's son	oReact	alerted
PersonX calls PersonY's son	oReact	thankful
PersonX calls PersonY's son	oReact	useful to x
PersonX calls PersonY's work	oReact	none
PersonX calls PersonY's work	oReact	understanding.
PersonX calls PersonY's work	oReact	sad
PersonX calls ___ immediately	oReact	like someone cares.
PersonX calls ___ immediately	oReact	none
PersonX calls ___ immediately	oReact	informed
PersonX calls ___ immediately	oReact	thankful
PersonX calls ___ immediately	oReact	surprised
PersonX calls ___ the next day	oReact	none
PersonX calls a shovel a shovel	oReact	unimpressed
PersonX calls an ambulance	oReact	none
PersonX calls an ambulance	oReact	grateful
PersonX calls an ambulance	oReact	indebted
PersonX calls around	oReact	none
PersonX calls around	oReact	frustrated
PersonX calls around	oReact	angry
PersonX calls around	oReact	none
PersonX calls god 's ___	oReact	none
PersonX calls god 's ___	oReact	none
PersonX calls the ___ together	oReact	guided
PersonX calls the ___ together	oReact	included
PersonX calls the ambulance	oReact	helped
PersonX calls the ambulance	oReact	nervous
PersonX calls the ambulance	oReact	hurried
PersonX calls the ambulance	oReact	determined
PersonX calls the ambulance	oReact	hurried
PersonX calls the ambulance	oReact	helpful
PersonX calls the ambulance	oReact	businesslike
PersonX calls the ambulance	oReact	concerned
PersonX calls the fire department	oReact	nervous
PersonX calls the fire department	oReact	scared
PersonX calls the fire department	oReact	like they're doing their job assisting citizens in need
PersonX calls the fire department	oReact	greatful
PersonX calls the fire department	oReact	saved
